SNID: SN2012fr
SURVEY: NULL
FILTERS: UBVgriRI
REDSHIFT_FINAL: 0.0054 +- 0.0010
PEAKMJD: 56241.0
	
NOBS: 1127
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL	 FLUXCALERR	   MAG	   MAGERR

OBS: 56260.2  I  NULL	711213.514  0.000	12.870  0.000
OBS: 56260.2  I  NULL	636795.521  0.000	12.990  0.000
OBS: 56260.2  R  NULL	981747.943  0.000	12.520  0.000
OBS: 56260.2  R  NULL	920449.572  0.000	12.590  0.000
OBS: 56260.2  V  NULL	937562.007  0.000	12.570  0.000
OBS: 56260.2  V  NULL	912010.839  0.000	12.600  0.000
OBS: 56260.2  B  NULL	564936.975  0.000	13.120  0.000
OBS: 56260.2  U  NULL	444631.267  0.000	13.380  0.000
OBS: 56260.2  V  NULL	937562.007  0.000	12.570  0.000
OBS: 56260.3  B  NULL	564936.975  0.000	13.120  0.000
OBS: 56260.3  U  NULL	452897.580  0.000	13.360  0.000
OBS: 56260.3  V  NULL	903649.474  0.000	12.610  0.000
OBS: 56261.2  g  NULL	625172.693  0.000	13.010  0.000
OBS: 56261.2  r  NULL	625172.693  0.000	13.010  0.000
OBS: 56261.2  i  NULL	275422.870  0.000	13.900  0.000
OBS: 56261.2  B  NULL	505824.662  0.000	13.240  0.000
OBS: 56261.2  V  NULL	809095.899  0.000	12.730  0.000
OBS: 56261.2  R  NULL	765596.607  0.000	12.790  0.000
OBS: 56261.2  I  NULL	505824.662  0.000	13.240  0.000
OBS: 56261.9  U  NULL	366775.232  0.000	13.589  0.000
OBS: 56261.9  B  NULL	486631.256  0.000	13.282  0.000
OBS: 56261.9  V  NULL	800940.031  0.000	12.741  0.000
OBS: 56262.3  B  NULL	487528.490  0.000	13.280  0.000
OBS: 56262.3  U  NULL	363078.055  0.000	13.600  0.000
OBS: 56262.3  V  NULL	794328.235  0.000	12.750  0.000
OBS: 56262.4  B  NULL	469894.109  0.000	13.320  0.000
OBS: 56262.4  U  NULL	359749.335  0.000	13.610  0.000
OBS: 56262.4  V  NULL	831763.771  0.000	12.700  0.000
OBS: 56263.6  U  NULL	328095.293  0.000	13.710  0.000
OBS: 56263.6  B  NULL	409637.776  0.000	13.469  0.000
OBS: 56263.7  V  NULL	778394.933  0.000	12.772  0.000
OBS: 56264.1  B  NULL	424619.564  0.000	13.430  0.000
OBS: 56264.1  U  NULL	331131.121  0.000	13.700  0.000
OBS: 56264.1  V  NULL	809095.899  0.000	12.730  0.000
OBS: 56264.2  B  NULL	413047.502  0.000	13.460  0.000
OBS: 56264.2  U  NULL	322106.879  0.000	13.730  0.000
